CustomerId;Gender;Age;HomeStoreId;LoyaltySegment;RegistrationDate
204461;Kobieta;22;1008;Regular;2026-03-30
204462;Kobieta;22;1002;New;2024-09-25
204463;Kobieta;31;1002;Regular;2021-05-29
204464;Mężczyzna;60;1012;VIP;2026-01-25
204465;Kobieta;30;1002;Regular;2025-08-04
204466;Kobieta;16;1008;New;2026-03-23
204467;Kobieta;35;1013;Regular;2025-01-05
204468;Kobieta;41;1017;VIP;2025-10-20
204469;Kobieta;38;1006;VIP;2024-10-12
204470;Mężczyzna;37;1007;Occasional;2021-07-29
204471;Kobieta;54;1010;Regular;2023-03-19
204472;Kobieta;34;1014;Occasional;2025-01-16
204473;Kobieta;23;1018;Regular;2024-03-18
204474;Mężczyzna;42;1007;Regular;2024-10-08
204475;Mężczyzna;20;1016;Regular;2021-02-23
204476;Mężczyzna;42;1005;Regular;2023-06-24
204477;Kobieta;50;1012;New;2024-10-15
204478;Mężczyzna;50;1002;Occasional;2021-12-13
204479;Kobieta;19;1003;Regular;2025-02-04
204480;Kobieta;34;1013;Regular;2024-01-15
204481;Kobieta;45;1013;Regular;2022-03-04
204482;Kobieta;45;1011;Regular;2023-03-13
204483;Kobieta;22;1018;Regular;2026-03-27
204484;Kobieta;21;1006;Regular;2022-06-09
204485;Kobieta;39;1002;Regular;2025-09-11
204486;Kobieta;35;1004;Regular;2023-11-18
204487;Kobieta;62;1012;Occasional;2025-04-27
204488;Kobieta;41;1002;New;2026-01-30
204489;Mężczyzna;38;1003;Regular;2024-11-27
204490;Mężczyzna;18;1012;Regular;2025-05-29
204491;Kobieta;31;1018;New;2023-11-04
204492;Kobieta;16;1005;New;2025-07-05
204493;Kobieta;42;1003;Occasional;2021-09-12
204494;Kobieta;32;1018;Regular;2023-05-16
204495;Kobieta;47;1007;Regular;2021-07-08
204496;Mężczyzna;44;1002;New;2025-06-05
204497;Mężczyzna;57;1002;VIP;2025-01-13
204498;Kobieta;27;1015;Regular;2021-08-16
204499;Kobieta;18;1018;Regular;2026-04-23
204500;Mężczyzna;43;1009;Regular;2022-06-07
204501;Kobieta;28;1016;VIP;2021-11-16
204502;Mężczyzna;39;1012;New;2022-04-30
204503;Kobieta;32;1008;Occasional;2023-06-29
204504;Mężczyzna;44;1007;Occasional;2022-12-02
204505;Kobieta;40;1006;Regular;2021-01-06
204506;Kobieta;44;1011;VIP;2022-12-14
204507;Kobieta;16;1005;Regular;2024-08-10
204508;Kobieta;43;1013;Occasional;2023-05-15
204509;Kobieta;36;1007;Occasional;2021-12-29
204510;Kobieta;49;1017;Regular;2024-06-16
204511;Mężczyzna;35;1012;VIP;2023-09-17
204512;Kobieta;16;1010;Regular;2025-10-24
204513;Kobieta;38;1010;Regular;2021-09-13
204514;Kobieta;28;1008;VIP;2022-11-27
204515;Kobieta;45;1005;Regular;2023-11-16
204516;Kobieta;27;1007;Regular;2022-01-07
204517;Kobieta;27;1013;Occasional;2023-01-14
204518;Kobieta;44;1008;Regular;2022-08-14
204519;Mężczyzna;44;1012;Occasional;2021-05-04
204520;Kobieta;34;1008;Occasional;2022-06-10
204521;Mężczyzna;43;1017;VIP;2023-07-19
204522;Kobieta;33;1011;New;2021-10-20
204523;Kobieta;35;1007;New;2026-02-27
204524;Kobieta;38;1018;New;2021-05-13
204525;Kobieta;59;1014;Occasional;2023-02-24
204526;Mężczyzna;41;1014;VIP;2022-12-09
204527;Kobieta;34;1006;VIP;2024-06-07
204528;Kobieta;35;1003;New;2025-06-15
204529;Mężczyzna;16;1001;Occasional;2022-06-04
204530;Mężczyzna;33;1017;Occasional;2021-09-17
204531;Mężczyzna;34;1010;VIP;2025-12-13
204532;Mężczyzna;46;1006;Regular;2023-01-29
204533;Mężczyzna;16;1012;Regular;2025-09-28
204534;Kobieta;38;1004;Regular;2023-01-29
204535;Kobieta;29;1018;New;2025-11-27
204536;Kobieta;59;1012;Regular;2023-06-02
204537;Kobieta;53;1001;Occasional;2026-01-05
204538;Kobieta;38;1008;Occasional;2023-12-04
204539;Kobieta;36;1018;Occasional;2022-12-10
204540;Mężczyzna;30;1003;Occasional;2023-12-24
204541;Mężczyzna;43;1003;Regular;2024-04-30
204542;Kobieta;16;1010;Occasional;2023-12-11
204543;Kobieta;51;1010;Occasional;2021-12-31
204544;Kobieta;23;1004;Regular;2023-11-22
204545;Kobieta;23;1012;Regular;2025-07-13
204546;Kobieta;44;1009;Occasional;2024-01-17
204547;Kobieta;33;1012;New;2024-11-03
204548;Kobieta;47;1004;Regular;2023-12-30
204549;Kobieta;41;1003;Regular;2024-11-15
204550;Kobieta;36;1004;Occasional;2024-11-25
204551;Kobieta;31;1017;Regular;2023-05-15
204552;Mężczyzna;56;1010;Occasional;2023-11-09
204553;Mężczyzna;39;1017;VIP;2024-05-16
204554;Kobieta;38;1003;Occasional;2022-12-05
204555;Kobieta;31;1017;Occasional;2023-09-23
204556;Kobieta;33;1008;Occasional;2022-07-31
204557;Mężczyzna;52;1008;New;2022-11-22
204558;Kobieta;44;1015;New;2024-06-16
204559;Kobieta;31;1009;Occasional;2022-01-15
204560;Kobieta;43;1014;New;2021-11-11
204561;Kobieta;43;1002;Occasional;2021-06-28
204562;Kobieta;23;1009;Regular;2021-07-16
204563;Kobieta;18;1016;Regular;2021-08-26
204564;Kobieta;28;1007;Occasional;2024-12-01
204565;Kobieta;35;1004;Regular;2025-12-29
204566;Kobieta;40;1004;Occasional;2021-01-09
204567;Mężczyzna;34;1015;Occasional;2021-03-17
204568;Kobieta;44;1003;Occasional;2024-05-31
204569;Kobieta;55;1015;Occasional;2026-03-17
204570;Kobieta;30;1015;New;2023-08-25
204571;Kobieta;46;1010;Regular;2026-01-06
204572;Kobieta;38;1013;Occasional;2021-11-22
204573;Kobieta;43;1004;Occasional;2021-10-25
204574;Kobieta;35;1014;Regular;2021-10-04
204575;Mężczyzna;66;1015;Regular;2022-09-30
204576;Kobieta;44;1013;VIP;2021-06-30
204577;Kobieta;49;1015;Regular;2022-10-21
204578;Kobieta;37;1007;Occasional;2022-02-12
204579;Kobieta;52;1013;Occasional;2021-08-14
204580;Kobieta;29;1003;New;2022-10-28
204581;Kobieta;39;1009;Regular;2021-08-05
204582;Kobieta;50;1007;Occasional;2024-01-30
204583;Kobieta;23;1007;Regular;2021-12-28
204584;Kobieta;25;1014;VIP;2022-03-07
204585;Kobieta;47;1006;New;2026-03-01
204586;Mężczyzna;16;1018;Regular;2023-01-20
204587;Kobieta;27;1005;Occasional;2024-07-09
204588;Kobieta;62;1008;Occasional;2021-04-06
204589;Kobieta;46;1014;Occasional;2022-09-26
204590;Kobieta;16;1014;New;2025-04-30
204591;Kobieta;25;1018;VIP;2022-05-28
204592;Mężczyzna;30;1003;Regular;2023-07-08
204593;Mężczyzna;44;1008;VIP;2021-10-31
204594;Kobieta;16;1011;Occasional;2023-12-26
204595;Kobieta;45;1004;Occasional;2023-03-23
204596;Mężczyzna;27;1014;New;2021-03-14
204597;Kobieta;38;1005;Regular;2022-10-16
204598;Kobieta;26;1016;VIP;2021-09-24
204599;Kobieta;31;1016;Occasional;2023-04-24
204600;Kobieta;36;1010;Occasional;2022-11-26
204601;Mężczyzna;30;1016;Occasional;2023-07-11
204602;Kobieta;36;1017;Occasional;2023-12-15
204603;Kobieta;48;1008;Regular;2025-11-03
204604;Kobieta;56;1009;Regular;2021-04-06
204605;Kobieta;33;1004;Regular;2023-12-24
204606;Kobieta;39;1001;Regular;2022-08-05
204607;Kobieta;21;1007;Occasional;2025-05-18
204608;Kobieta;16;1009;Regular;2025-05-31
204609;Kobieta;54;1011;VIP;2021-10-25
204610;Kobieta;56;1011;Regular;2022-05-24
204611;Mężczyzna;18;1016;Regular;2023-04-03
204612;Kobieta;16;1009;Regular;2026-04-20
204613;Kobieta;25;1017;Occasional;2021-08-01
204614;Kobieta;45;1006;Occasional;2023-08-21
204615;Kobieta;26;1010;Occasional;2025-10-21
204616;Kobieta;46;1003;Occasional;2024-04-03
204617;Kobieta;35;1002;Occasional;2025-09-22
204618;Kobieta;35;1013;Regular;2021-02-26
204619;Kobieta;28;1007;Occasional;2025-06-26
204620;Kobieta;29;1010;New;2024-03-31
204621;Kobieta;18;1011;Regular;2023-01-16
204622;Mężczyzna;32;1011;Occasional;2022-03-29
204623;Mężczyzna;54;1008;Occasional;2024-06-08
204624;Kobieta;23;1017;Regular;2025-03-11
204625;Kobieta;59;1018;New;2022-01-18
204626;Kobieta;19;1018;Regular;2025-01-14
204627;Kobieta;28;1015;Occasional;2021-10-28
204628;Mężczyzna;51;1008;Regular;2022-02-17
204629;Kobieta;16;1006;Regular;2023-05-07
204630;Kobieta;42;1011;Occasional;2025-11-30
204631;Kobieta;29;1008;New;2024-02-12
204632;Kobieta;16;1012;Regular;2023-12-20
204633;Kobieta;41;1013;Occasional;2022-03-15
204634;Kobieta;32;1013;Regular;2026-03-16
204635;Kobieta;24;1002;Occasional;2021-07-10
204636;Kobieta;43;1003;Regular;2021-07-24
204637;Kobieta;38;1014;Regular;2025-04-19
204638;Kobieta;30;1003;Regular;2023-08-31
204639;Kobieta;39;1007;Regular;2024-07-13
204640;Kobieta;37;1017;Occasional;2022-08-09
204641;Kobieta;41;1016;Occasional;2025-05-28
204642;Kobieta;29;1015;Occasional;2026-04-17
204643;Kobieta;26;1011;Occasional;2023-08-08
204644;Mężczyzna;26;1007;Occasional;2025-05-10
204645;Kobieta;31;1011;Occasional;2023-07-22
204646;Kobieta;26;1015;Occasional;2023-10-30
204647;Kobieta;24;1018;Regular;2022-07-23
204648;Kobieta;30;1005;Regular;2022-12-04
204649;Kobieta;27;1011;Regular;2021-02-06
204650;Kobieta;24;1006;Regular;2025-01-06
204651;Kobieta;44;1012;Occasional;2024-02-09
204652;Kobieta;19;1006;Occasional;2023-04-28
204653;Kobieta;27;1010;Regular;2025-01-15
204654;Kobieta;42;1002;New;2025-01-14
204655;Kobieta;16;1007;Occasional;2025-08-17
204656;Kobieta;35;1003;Occasional;2026-03-04
204657;Mężczyzna;29;1008;Occasional;2022-11-17
204658;Kobieta;26;1016;Regular;2026-03-21
204659;Kobieta;16;1001;New;2022-05-27
204660;Kobieta;16;1014;Occasional;2025-06-30
204661;Kobieta;20;1011;New;2025-08-03
204662;Kobieta;37;1018;Occasional;2025-11-17
204663;Kobieta;16;1004;Occasional;2021-01-22
204664;Kobieta;16;1007;Occasional;2021-05-28
204665;Kobieta;16;1006;New;2021-03-25
204666;Kobieta;59;1012;Regular;2025-11-24
204667;Kobieta;35;1008;Regular;2022-11-05
204668;Kobieta;31;1009;Regular;2023-07-06
204669;Kobieta;16;1012;Regular;2022-11-12
204670;Kobieta;35;1002;Regular;2024-08-21
204671;Kobieta;40;1008;Regular;2022-05-19
204672;Kobieta;44;1007;Regular;2025-09-26
204673;Kobieta;30;1008;Regular;2024-07-15
204674;Mężczyzna;48;1004;Regular;2024-07-28
204675;Kobieta;29;1001;Regular;2025-08-27
204676;Kobieta;40;1010;Occasional;2025-12-26
204677;Kobieta;38;1004;Regular;2022-05-25
204678;Kobieta;21;1018;Regular;2021-02-13
204679;Kobieta;42;1001;Regular;2026-03-29
204680;Kobieta;49;1007;Occasional;2022-06-28
204681;Kobieta;33;1001;Occasional;2025-03-21
204682;Kobieta;51;1016;Regular;2024-10-16
204683;Kobieta;51;1004;Regular;2022-03-20
204684;Kobieta;27;1001;VIP;2022-04-22
204685;Kobieta;32;1009;Regular;2024-04-25
204686;Kobieta;31;1008;Occasional;2021-12-12
204687;Mężczyzna;21;1008;Occasional;2026-03-10
204688;Kobieta;28;1002;Regular;2025-12-27
204689;Kobieta;16;1003;Occasional;2023-06-16
204690;Mężczyzna;48;1002;New;2024-10-07
204691;Kobieta;26;1009;New;2022-11-13
204692;Mężczyzna;38;1008;Occasional;2025-07-12
204693;Kobieta;28;1013;Occasional;2022-06-02
204694;Kobieta;38;1003;VIP;2023-12-14
204695;Mężczyzna;37;1013;New;2024-09-06
204696;Kobieta;41;1001;Occasional;2024-06-30
204697;Mężczyzna;54;1016;Occasional;2023-10-18
204698;Mężczyzna;37;1012;Regular;2024-04-12
204699;Kobieta;28;1015;Regular;2024-03-02
204700;Kobieta;29;1008;Regular;2024-05-11
204701;Kobieta;20;1001;Regular;2021-10-23
204702;Kobieta;49;1013;Occasional;2024-09-16
204703;Mężczyzna;16;1009;VIP;2023-06-16
204704;Kobieta;38;1012;New;2023-03-31
204705;Kobieta;68;1013;Regular;2022-11-06
204706;Kobieta;34;1006;Regular;2025-11-20
204707;Kobieta;30;1017;Regular;2024-06-14
204708;Mężczyzna;18;1001;Occasional;2024-05-14
204709;Kobieta;25;1018;Occasional;2024-09-05
204710;Kobieta;16;1013;New;2021-12-09
204711;Kobieta;38;1004;Occasional;2023-10-12
204712;Mężczyzna;37;1017;Regular;2025-02-17
204713;Kobieta;37;1001;VIP;2021-05-21
204714;Mężczyzna;38;1006;Occasional;2025-11-11
204715;Kobieta;23;1017;Regular;2022-01-05
204716;Kobieta;34;1016;Regular;2023-11-22
204717;Kobieta;54;1013;Regular;2021-06-09
204718;Mężczyzna;25;1010;Regular;2021-01-27
204719;Kobieta;42;1009;New;2025-03-22
204720;Mężczyzna;24;1001;Occasional;2023-08-08
204721;Kobieta;30;1004;Occasional;2024-10-29
204722;Kobieta;24;1014;Occasional;2022-07-14
204723;Kobieta;23;1001;Regular;2025-10-20
204724;Kobieta;25;1010;New;2021-03-19
204725;Kobieta;36;1014;Occasional;2022-06-01
204726;Kobieta;16;1016;Occasional;2023-08-01
204727;Kobieta;33;1007;Regular;2026-05-24
204728;Kobieta;30;1003;Occasional;2021-07-18
204729;Kobieta;52;1003;Occasional;2023-12-08
204730;Kobieta;56;1007;VIP;2021-03-23
204731;Kobieta;25;1012;Occasional;2026-03-26
204732;Mężczyzna;46;1002;VIP;2025-09-27
204733;Kobieta;17;1001;Regular;2025-02-04
204734;Kobieta;19;1011;Occasional;2025-10-09
204735;Mężczyzna;41;1007;Regular;2024-03-18
204736;Kobieta;25;1011;Regular;2022-06-23
204737;Mężczyzna;54;1015;Regular;2024-03-30
204738;Kobieta;41;1009;Regular;2025-02-02
204739;Kobieta;29;1009;Regular;2021-10-12
204740;Kobieta;39;1018;Regular;2021-08-12
204741;Mężczyzna;44;1010;Regular;2026-03-17
204742;Mężczyzna;74;1008;Occasional;2023-01-16
204743;Kobieta;21;1012;Occasional;2024-01-14
204744;Kobieta;41;1011;Occasional;2024-09-23
204745;Kobieta;25;1001;Occasional;2024-06-09
204746;Mężczyzna;35;1006;Regular;2025-06-30
204747;Kobieta;22;1006;Regular;2025-09-06
204748;Kobieta;51;1018;New;2021-03-22
204749;Kobieta;23;1018;Occasional;2021-01-08
204750;Kobieta;36;1012;VIP;2025-05-25
204751;Kobieta;17;1014;VIP;2024-03-04
204752;Mężczyzna;28;1018;Regular;2024-08-04
204753;Kobieta;24;1004;Regular;2022-05-31
204754;Kobieta;32;1013;VIP;2024-04-08
204755;Kobieta;28;1012;Occasional;2024-11-30
204756;Kobieta;45;1006;Occasional;2022-08-09
204757;Mężczyzna;28;1001;Regular;2023-01-24
204758;Kobieta;26;1004;Occasional;2025-01-12
204759;Kobieta;38;1011;Occasional;2024-10-05
204760;Mężczyzna;18;1002;Occasional;2025-09-28
204761;Mężczyzna;47;1001;Regular;2025-06-08
204762;Kobieta;29;1006;Occasional;2022-09-27
204763;Kobieta;25;1007;Regular;2021-02-03
204764;Kobieta;59;1005;Regular;2021-09-01
204765;Kobieta;48;1014;Regular;2021-08-13
204766;Kobieta;28;1011;Occasional;2024-09-05
204767;Kobieta;17;1013;Regular;2022-10-21
204768;Kobieta;31;1016;Regular;2026-03-31
204769;Kobieta;40;1010;Regular;2026-03-19
204770;Kobieta;30;1018;Regular;2022-07-27
204771;Kobieta;24;1016;Regular;2022-10-17
204772;Kobieta;20;1012;Regular;2023-10-01
204773;Kobieta;42;1004;VIP;2022-05-03
204774;Kobieta;25;1018;Regular;2023-06-27
204775;Kobieta;57;1010;Occasional;2025-07-03
204776;Mężczyzna;21;1004;Occasional;2022-04-30
204777;Kobieta;27;1004;Occasional;2025-02-13
204778;Kobieta;38;1009;VIP;2023-05-05
204779;Kobieta;31;1010;New;2024-02-17
204780;Kobieta;41;1010;Regular;2023-02-22
204781;Kobieta;29;1003;Occasional;2023-04-15
204782;Kobieta;22;1004;Regular;2021-07-29
204783;Kobieta;31;1014;VIP;2026-05-21
204784;Kobieta;16;1007;Regular;2024-09-30
204785;Kobieta;43;1014;Occasional;2022-02-20
204786;Kobieta;21;1017;Occasional;2022-10-08
204787;Kobieta;33;1007;Occasional;2021-02-25
204788;Kobieta;33;1018;Regular;2023-12-18
204789;Kobieta;19;1005;New;2022-02-04
204790;Mężczyzna;35;1001;Occasional;2023-08-05
204791;Kobieta;21;1005;Occasional;2024-03-29
204792;Kobieta;16;1006;Occasional;2021-05-13
204793;Kobieta;36;1018;New;2021-11-15
204794;Kobieta;32;1018;Regular;2022-03-13
204795;Kobieta;48;1014;Regular;2021-07-07
204796;Kobieta;27;1014;Occasional;2023-06-27
204797;Kobieta;38;1002;New;2022-08-23
204798;Kobieta;46;1004;Occasional;2023-03-20
204799;Kobieta;44;1016;Occasional;2022-03-01
204800;Kobieta;35;1003;Regular;2025-08-16
204801;Kobieta;30;1006;Regular;2023-09-10
204802;Kobieta;45;1012;Regular;2023-08-16
204803;Kobieta;36;1017;Regular;2021-02-24
204804;Kobieta;33;1018;Regular;2022-10-01
204805;Kobieta;45;1006;Occasional;2023-04-01
204806;Mężczyzna;28;1016;Regular;2024-07-07
204807;Kobieta;22;1015;Occasional;2024-08-22
204808;Kobieta;42;1015;Occasional;2025-05-23
204809;Mężczyzna;45;1016;Regular;2025-02-09
204810;Kobieta;29;1003;Regular;2022-02-04
204811;Kobieta;56;1017;Regular;2024-06-04
204812;Kobieta;23;1006;Occasional;2025-09-22
204813;Kobieta;24;1003;Occasional;2023-06-18
204814;Kobieta;42;1002;VIP;2026-05-18
204815;Kobieta;33;1001;New;2024-12-04
204816;Kobieta;24;1017;Occasional;2025-12-08
204817;Kobieta;37;1010;Occasional;2022-07-24
204818;Kobieta;16;1001;VIP;2024-10-12
204819;Mężczyzna;33;1007;Regular;2025-11-30
204820;Kobieta;30;1007;Regular;2022-11-02
204821;Kobieta;39;1004;Occasional;2025-01-10
204822;Kobieta;42;1016;Regular;2023-08-11
204823;Kobieta;50;1014;Regular;2024-05-09
204824;Kobieta;38;1007;New;2024-04-18
204825;Kobieta;36;1017;Regular;2026-03-12
204826;Kobieta;48;1001;Regular;2022-07-28
204827;Kobieta;24;1009;VIP;2021-01-26
204828;Kobieta;17;1018;Regular;2021-06-06
204829;Kobieta;26;1013;Occasional;2023-06-06
204830;Kobieta;19;1010;Regular;2025-01-31
204831;Kobieta;19;1010;Regular;2021-12-02
204832;Kobieta;26;1005;Regular;2022-08-28
204833;Kobieta;43;1004;Occasional;2022-09-06
204834;Kobieta;41;1009;Regular;2025-01-07
204835;Mężczyzna;29;1001;Regular;2021-10-19
204836;Mężczyzna;45;1013;Regular;2023-01-15
204837;Kobieta;29;1003;Occasional;2022-05-25
204838;Kobieta;25;1004;Regular;2025-06-03
204839;Kobieta;43;1018;Regular;2021-10-13
204840;Kobieta;23;1002;Occasional;2025-09-12
204841;Kobieta;39;1009;Occasional;2023-05-30
204842;Kobieta;43;1009;Regular;2022-10-24
204843;Kobieta;49;1014;Regular;2022-08-19
204844;Kobieta;34;1010;Occasional;2026-05-05
204845;Kobieta;38;1001;Occasional;2026-03-15
204846;Kobieta;29;1014;Occasional;2024-10-10
204847;Kobieta;41;1009;Occasional;2022-09-24
204848;Kobieta;30;1011;Occasional;2024-09-07
204849;Kobieta;38;1002;VIP;2024-10-11
204850;Kobieta;28;1012;Regular;2022-08-03
204851;Kobieta;26;1009;Regular;2025-01-04
204852;Kobieta;28;1005;Occasional;2024-12-18
204853;Kobieta;31;1009;Regular;2025-06-16
204854;Kobieta;24;1006;VIP;2025-06-22
204855;Kobieta;41;1011;Occasional;2024-09-20
204856;Kobieta;31;1011;Regular;2026-01-07
204857;Kobieta;51;1001;Regular;2022-08-07
204858;Kobieta;16;1006;Regular;2021-01-31
204859;Kobieta;28;1014;Regular;2023-02-02
204860;Kobieta;26;1010;Occasional;2023-05-02
204861;Kobieta;48;1013;Occasional;2024-12-29
204862;Kobieta;39;1013;New;2025-04-15
204863;Kobieta;16;1012;Regular;2024-12-04
204864;Kobieta;34;1013;Regular;2024-03-14
204865;Kobieta;40;1002;Regular;2024-03-29
204866;Kobieta;36;1014;Occasional;2025-01-04
204867;Kobieta;41;1017;Regular;2023-10-27
204868;Mężczyzna;23;1006;VIP;2025-06-15
204869;Kobieta;29;1014;Occasional;2021-09-14
204870;Kobieta;20;1015;Regular;2026-03-25
204871;Kobieta;27;1002;Regular;2025-02-10
204872;Kobieta;41;1008;Regular;2021-10-14
204873;Kobieta;28;1010;VIP;2022-02-18
204874;Kobieta;23;1010;Regular;2021-02-01
204875;Kobieta;45;1017;Regular;2024-07-24
204876;Kobieta;30;1014;Regular;2021-11-14
204877;Kobieta;40;1007;Regular;2026-02-01
204878;Mężczyzna;33;1013;VIP;2026-03-06
204879;Kobieta;36;1009;Occasional;2023-08-21
204880;Kobieta;21;1008;New;2023-03-31
204881;Kobieta;31;1014;Occasional;2021-05-19
204882;Mężczyzna;33;1012;Occasional;2021-12-03
204883;Kobieta;28;1013;Regular;2024-07-29
204884;Kobieta;37;1005;Regular;2022-05-18
204885;Kobieta;34;1001;Regular;2024-03-25
204886;Mężczyzna;29;1004;Occasional;2026-01-13
204887;Kobieta;27;1014;Occasional;2024-03-14
204888;Mężczyzna;52;1005;Regular;2025-06-13
204889;Mężczyzna;16;1008;Occasional;2024-06-21
204890;Kobieta;16;1009;New;2023-04-30
204891;Kobieta;33;1004;Occasional;2024-05-17
204892;Kobieta;40;1018;Regular;2025-07-29
204893;Kobieta;31;1008;Regular;2025-03-08
204894;Kobieta;34;1016;Regular;2026-03-23
204895;Kobieta;61;1009;Regular;2023-01-08
204896;Kobieta;47;1014;Regular;2026-02-09
204897;Kobieta;34;1002;Regular;2025-01-26
204898;Kobieta;39;1008;VIP;2023-02-10
204899;Kobieta;30;1015;VIP;2022-08-09
204900;Kobieta;25;1005;Occasional;2023-04-13
204901;Kobieta;16;1010;Occasional;2025-08-14
204902;Kobieta;26;1003;Occasional;2022-11-25
204903;Kobieta;20;1015;Regular;2022-08-14
204904;Kobieta;37;1004;Regular;2025-10-16
204905;Mężczyzna;36;1010;New;2021-09-18
204906;Kobieta;46;1013;VIP;2025-11-25
204907;Kobieta;36;1018;Occasional;2025-10-10
204908;Kobieta;17;1007;Regular;2023-01-14
204909;Kobieta;16;1010;Occasional;2024-12-23
204910;Kobieta;34;1018;Regular;2025-11-15
204911;Kobieta;25;1007;Regular;2025-08-10
204912;Kobieta;32;1015;Occasional;2021-07-04
204913;Kobieta;38;1002;Occasional;2026-04-21
204914;Kobieta;33;1003;Occasional;2025-02-14
204915;Kobieta;29;1004;VIP;2025-03-06
204916;Kobieta;55;1015;Regular;2021-07-10
204917;Kobieta;16;1006;VIP;2022-06-06
204918;Kobieta;31;1016;Occasional;2022-11-22
204919;Kobieta;47;1012;Occasional;2023-05-10
204920;Kobieta;22;1016;VIP;2021-11-03
204921;Kobieta;41;1005;Regular;2023-06-30
204922;Kobieta;41;1015;Occasional;2022-04-27
204923;Kobieta;25;1008;New;2024-01-09
204924;Kobieta;42;1002;VIP;2025-01-31
204925;Kobieta;16;1010;Regular;2023-11-25
204926;Kobieta;57;1006;Regular;2024-02-28
204927;Kobieta;49;1005;Occasional;2023-08-08
204928;Kobieta;30;1005;Occasional;2023-01-27
204929;Kobieta;31;1002;Regular;2022-08-01
204930;Mężczyzna;41;1001;New;2025-03-15
204931;Kobieta;45;1005;Occasional;2023-08-23
204932;Kobieta;28;1018;Regular;2023-04-18
204933;Kobieta;16;1001;Occasional;2021-01-22
204934;Kobieta;47;1006;Regular;2026-02-17
204935;Kobieta;31;1008;Regular;2021-07-04
204936;Kobieta;31;1014;New;2023-11-14
204937;Mężczyzna;21;1014;Regular;2024-04-13
204938;Kobieta;40;1007;Regular;2025-04-07
204939;Kobieta;19;1007;VIP;2023-07-06
204940;Kobieta;45;1005;Regular;2024-12-02
204941;Kobieta;30;1007;Occasional;2024-05-07
204942;Kobieta;16;1015;New;2026-01-10
204943;Kobieta;45;1017;Regular;2026-05-12
204944;Kobieta;53;1006;Occasional;2022-01-26
204945;Mężczyzna;39;1012;Occasional;2021-04-03
204946;Kobieta;16;1009;Regular;2022-07-02
204947;Kobieta;39;1009;New;2023-06-23
204948;Kobieta;59;1005;Regular;2022-07-28
204949;Kobieta;46;1005;Occasional;2023-09-25
204950;Kobieta;41;1011;Occasional;2025-01-26
204951;Kobieta;34;1014;Regular;2025-03-03
204952;Kobieta;33;1011;Occasional;2022-12-30
204953;Kobieta;37;1016;Occasional;2022-06-01
204954;Kobieta;45;1013;Regular;2023-07-17
204955;Kobieta;23;1007;Regular;2024-07-15
204956;Kobieta;31;1005;Occasional;2022-02-12
204957;Kobieta;48;1002;New;2024-12-16
204958;Mężczyzna;38;1008;Occasional;2024-04-26
204959;Kobieta;74;1004;Occasional;2023-08-27
204960;Mężczyzna;16;1001;Occasional;2021-12-08
204961;Kobieta;49;1013;Occasional;2022-04-02
204962;Kobieta;33;1009;Occasional;2023-12-15
204963;Kobieta;16;1002;Regular;2021-01-24
204964;Kobieta;25;1016;New;2021-02-18
204965;Kobieta;43;1004;Occasional;2025-11-02
204966;Kobieta;38;1008;Occasional;2021-05-19
204967;Kobieta;24;1017;Regular;2022-01-17
204968;Kobieta;21;1002;New;2022-02-17
204969;Kobieta;40;1016;Occasional;2026-01-28
204970;Kobieta;30;1016;Occasional;2026-05-18
204971;Kobieta;16;1006;VIP;2021-08-06
204972;Kobieta;46;1007;Occasional;2025-12-04
204973;Kobieta;34;1006;Occasional;2024-10-14
204974;Mężczyzna;33;1005;Regular;2025-11-12
204975;Kobieta;17;1004;Regular;2026-05-07
204976;Kobieta;40;1017;New;2021-05-30
204977;Kobieta;29;1005;Occasional;2024-07-18
204978;Kobieta;21;1012;Occasional;2024-05-17
204979;Kobieta;30;1015;Occasional;2023-06-06
204980;Kobieta;38;1012;New;2023-05-01
204981;Kobieta;72;1009;Occasional;2023-09-29
204982;Kobieta;43;1004;New;2021-08-14
204983;Mężczyzna;16;1004;New;2023-10-01
204984;Kobieta;16;1015;Regular;2024-06-08
204985;Kobieta;43;1009;New;2026-02-05
204986;Kobieta;58;1013;Occasional;2021-11-30
204987;Kobieta;17;1016;Occasional;2023-01-17
204988;Kobieta;20;1005;Occasional;2024-04-08
204989;Kobieta;59;1015;Regular;2022-01-23
204990;Kobieta;25;1016;VIP;2023-06-21
204991;Mężczyzna;35;1005;VIP;2023-02-10
204992;Kobieta;50;1017;Regular;2026-02-28
204993;Kobieta;16;1009;Regular;2022-05-28
204994;Kobieta;53;1018;Regular;2025-05-07
204995;Kobieta;30;1005;Regular;2023-03-30
204996;Kobieta;61;1010;Regular;2025-08-24
204997;Kobieta;43;1008;New;2024-07-04
204998;Kobieta;23;1003;Occasional;2021-03-23
204999;Kobieta;45;1017;Regular;2025-02-20
205000;Mężczyzna;50;1014;VIP;2024-10-30
205001;Kobieta;32;1007;Occasional;2024-03-15
205002;Kobieta;49;1005;Occasional;2022-05-08
205003;Kobieta;36;1002;Occasional;2024-04-12
205004;Kobieta;48;1001;Occasional;2024-06-26
205005;Mężczyzna;16;1005;Regular;2026-01-28
205006;Kobieta;31;1016;Regular;2025-01-11
205007;Mężczyzna;25;1002;Regular;2026-01-08
205008;Kobieta;47;1018;Regular;2025-08-05
