ProductId;ProductName;Manufacturer;Category;Subcategory;IsPrivateLabel;CurrentPrice;CurrentUnitCost;Capacity;VAT_Rate;ProductStatus;IsEcoVegan;PriceSegment
12830;Herbix Maski Odbudowujący 500ml;Herbix;Włosy;Maski;0;32,75;18,01;500ml;0,23;Active;1;Economy
12831;GlamTouch Oczy Matujący 15g;GlamTouch;Makijaż;Oczy;0;24,95;9,98;15g;0,23;Active;0;Economy
12832;Herbix Odżywki Przeciwłupieżowy 250ml;Herbix;Włosy;Odżywki;0;76,11;41,86;250ml;0,23;Active;1;Premium
12833;VisagePro Oczy Matujący 30ml;VisagePro;Makijaż;Oczy;0;61,85;24,74;30ml;0,23;Active;0;Economy
12834;PureBotanica Krem na noc Matujący 30ml;PureBotanica;Pielęgnacja twarzy;Kremy na noc;0;132,77;59,75;30ml;0,23;Active;1;Premium
12835;Herbix Odżywki Przeciwłupieżowy 250ml;Herbix;Włosy;Odżywki;0;53,24;29,28;250ml;0,23;Active;1;Mid-Market
12836;Herbix Maski Odbudowujący 250ml;Herbix;Włosy;Maski;0;58,76;32,32;250ml;0,23;Phase-Out;1;Premium
12837;DermaGlow Sera Z witaminą C 30ml;DermaGlow;Pielęgnacja twarzy;Sera;0;100,54;45,24;30ml;0,23;Active;0;Premium
12838;VigorHair Stylizacja Odbudowujący 500ml;VigorHair;Włosy;Stylizacja;0;16,14;8,88;500ml;0,23;Active;0;Economy
12839;GlamTouch Twarz Matujący 30ml;GlamTouch;Makijaż;Twarz;0;170,81;68,32;30ml;0,23;Active;0;Premium
12840;Veluria Krem na noc Z witaminą C 150ml;Veluria;Pielęgnacja twarzy;Kremy na noc;0;101,21;45,54;150ml;0,23;Active;0;Premium
12841;VisagePro Twarz Matujący 15g;VisagePro;Makijaż;Twarz;0;137,19;54,88;15g;0,23;Active;1;Premium
12842;TinyJoy Kosmetyki Sensitive 500ml;TinyJoy;Dziecko;Kosmetyki;0;24,95;18,71;500ml;0,23;Active;0;Economy
12843;BotanicaPro Maski Odbudowujący 500ml;BotanicaPro;Włosy;Maski;0;66,44;36,54;500ml;0,23;Active;0;Premium
12844;VelvetLine Usta Wodoodporny 8ml;VelvetLine;Makijaż;Usta;0;140,9;56,36;8ml;0,23;Active;0;Premium
12845;BotanicaPro Stylizacja Odbudowujący 500ml;BotanicaPro;Włosy;Stylizacja;0;70,22;38,62;500ml;0,23;Active;0;Premium
12846;BotanicaPro Szampon Przeciwłupieżowy 500ml;BotanicaPro;Włosy;Szampony;0;41,14;22,63;500ml;0,23;Active;0;Mid-Market
12847;Aura Care Odporność D3 2000 j.m. 60 kaps.;Aura Care;Suplementy i Zdrowie;Odporność;1;39,12;11,74;kaps.;0,08;Active;1;Economy
12848;SilkMane Stylizacja Przeciwłupieżowy 500ml;SilkMane;Włosy;Stylizacja;0;72,4;39,82;500ml;0,23;Active;0;Premium
12849;DermaGlow Żele do mycia Matujący 150ml;DermaGlow;Pielęgnacja twarzy;Żele do mycia;0;62,53;28,14;150ml;0,23;Active;0;Mid-Market
12850;Aura Beauty Twarz Wodoodporny 15g;Aura Beauty;Makijaż;Twarz;1;76,85;15,37;15g;0,23;Active;0;Mid-Market
12851;Veluria Sera Matujący 150ml;Veluria;Pielęgnacja twarzy;Sera;0;51,9;23,35;150ml;0,23;Active;0;Economy
12852;Herbix Stylizacja Do farbowanych 400ml;Herbix;Włosy;Stylizacja;0;25,91;14,25;400ml;0,23;Phase-Out;1;Economy
12853;NoirElegance Mgiełki Fresh 100ml;NoirElegance;Perfumy;Mgiełki;0;223,27;78,14;100ml;0,23;Active;0;Mid-Market
12854;VisagePro Oczy Rozświetlający 30ml;VisagePro;Makijaż;Oczy;0;78,79;31,52;30ml;0,23;Active;0;Mid-Market
12855;Aura Care Szampon Do farbowanych 400ml;Aura Care;Włosy;Szampony;1;35,37;12,38;400ml;0,23;Active;1;Mid-Market
12856;VitaCore Witaminy Magnez + B6 30 kaps.;VitaCore;Suplementy i Zdrowie;Witaminy;0;75,15;41,33;kaps.;0,08;Active;0;Premium
12857;GlamTouch Usta Matujący 15g;GlamTouch;Makijaż;Usta;0;124,4;49,76;15g;0,23;Active;0;Premium
12858;Aura Care Krem na noc Matujący 50ml;Aura Care;Pielęgnacja twarzy;Kremy na noc;1;78,82;19,7;50ml;0,23;Discontinued;1;Mid-Market
12859;PureTots Kosmetyki Rozmiar 4 500ml;PureTots;Dziecko;Kosmetyki;0;47,02;35,27;500ml;0,23;Active;0;Mid-Market
12860;Aura Signatures Mgiełki Pour Homme 50ml;Aura Signatures;Perfumy;Mgiełki;1;325,53;48,83;50ml;0,23;Active;0;Premium
12861;Veluria Krem na dzień Przeciwzmarszczkowy 150ml;Veluria;Pielęgnacja twarzy;Kremy na dzień;0;82,94;37,32;150ml;0,23;Active;0;Mid-Market
12862;Aura Care Odżywki Do farbowanych 250ml;Aura Care;Włosy;Odżywki;1;49,42;17,3;250ml;0,23;Active;1;Mid-Market
12863;Aura Care Krem na dzień Nawilżający 30ml;Aura Care;Pielęgnacja twarzy;Kremy na dzień;1;95,96;23,99;30ml;0,23;Discontinued;1;Premium
12864;PureBotanica Krem na dzień Z witaminą C 30ml;PureBotanica;Pielęgnacja twarzy;Kremy na dzień;0;48,25;21,71;30ml;0,23;Active;1;Economy
12865;BotanicaPro Szampon Do farbowanych 250ml;BotanicaPro;Włosy;Szampony;0;15,8;8,69;250ml;0,23;Active;1;Economy
12866;SilkMane Maski Przeciwłupieżowy 250ml;SilkMane;Włosy;Maski;0;20,12;11,07;250ml;0,23;Active;0;Economy
12867;Aura Care Maski Odbudowujący 400ml;Aura Care;Włosy;Maski;1;22,13;7,75;400ml;0,23;Active;1;Economy
12868;Aura Care Sera Z witaminą C 30ml;Aura Care;Pielęgnacja twarzy;Sera;1;29,99;7,5;30ml;0,23;Active;1;Economy
12869;SilkMane Szampon Nawilżająca 500ml;SilkMane;Włosy;Szampony;0;44,08;24,24;500ml;0,23;Active;0;Mid-Market
12870;VelvetLine Oczy Rozświetlający 8ml;VelvetLine;Makijaż;Oczy;0;100,51;40,2;8ml;0,23;Active;0;Mid-Market
12871;PureTots Pieluchy Rozmiar 3 500ml;PureTots;Dziecko;Pieluchy;0;45,73;34,3;500ml;0,23;Active;0;Mid-Market
12872;Veluria Sera Przeciwzmarszczkowy 150ml;Veluria;Pielęgnacja twarzy;Sera;0;132,29;59,53;150ml;0,23;Phase-Out;1;Premium
12873;VigorHair Stylizacja Nawilżająca 400ml;VigorHair;Włosy;Stylizacja;0;81,05;44,58;400ml;0,23;Active;1;Premium
12874;Aura Care Odżywki Nawilżająca 400ml;Aura Care;Włosy;Odżywki;1;13,69;4,79;400ml;0,23;Active;1;Economy
12875;ColorAura Twarz Rozświetlający 8ml;ColorAura;Makijaż;Twarz;0;105,35;42,14;8ml;0,23;Active;0;Mid-Market
12876;ColorAura Oczy Matujący 15g;ColorAura;Makijaż;Oczy;0;109,12;43,65;15g;0,23;Active;1;Mid-Market
12877;HealthSpark Witaminy Forte 90 kaps.;HealthSpark;Suplementy i Zdrowie;Witaminy;0;52,54;28,9;kaps.;0,08;Active;0;Mid-Market
12878;Aura Basic Podpaski Ochronny 40 szt.;Aura Basic;Higiena intymna;Podpaski;1;9,36;4,21;szt.;0,23;Active;0;Economy
12879;PureTots Pieluchy Nawilżane 500ml;PureTots;Dziecko;Pieluchy;0;67,66;50,74;500ml;0,23;Active;0;Premium
12880;NutriMax Odporność C 1000mg 90 kaps.;NutriMax;Suplementy i Zdrowie;Odporność;0;37,84;20,81;kaps.;0,08;Active;0;Economy
12881;LumiSkin Żele do mycia Nawilżający 150ml;LumiSkin;Pielęgnacja twarzy;Żele do mycia;0;110,77;49,85;150ml;0,23;Active;0;Premium
12882;Aura Care Krem na noc Przeciwzmarszczkowy 150ml;Aura Care;Pielęgnacja twarzy;Kremy na noc;1;15,53;3,88;150ml;0,23;Active;1;Economy
12883;FreshGlow Płyny i żele Super 40 szt.;FreshGlow;Higiena intymna;Płyny i żele;0;22,8;14,82;szt.;0,23;Active;0;Premium
12884;VigorHair Stylizacja Przeciwłupieżowy 400ml;VigorHair;Włosy;Stylizacja;0;52,51;28,88;400ml;0,23;Active;0;Mid-Market
12885;SoftTouch Wkładki Ochronny 20 szt.;SoftTouch;Higiena intymna;Wkładki;0;13,15;8,55;szt.;0,23;Active;0;Mid-Market
12886;Aura Kids Kosmetyki Nawilżane 40 szt.;Aura Kids;Dziecko;Kosmetyki;1;58,57;35,14;szt.;0,23;Active;0;Premium
12887;FreshGlow Podpaski Normal 200ml;FreshGlow;Higiena intymna;Podpaski;0;9,69;6,3;200ml;0,23;Active;0;Economy
12888;GlamTouch Twarz Matujący 15g;GlamTouch;Makijaż;Twarz;0;94,26;37,7;15g;0,23;Active;1;Mid-Market
12889;Aura Care Stylizacja Do farbowanych 250ml;Aura Care;Włosy;Stylizacja;1;32,11;11,24;250ml;0,23;Active;1;Economy
12890;Herbix Maski Do farbowanych 500ml;Herbix;Włosy;Maski;0;46,42;25,53;500ml;0,23;Active;1;Mid-Market
12891;LumiSkin Krem na noc Matujący 150ml;LumiSkin;Pielęgnacja twarzy;Kremy na noc;0;90,18;40,58;150ml;0,23;Active;0;Mid-Market
12892;TinyJoy Pieluchy Rozmiar 4 500ml;TinyJoy;Dziecko;Pieluchy;0;57,09;42,82;500ml;0,23;Discontinued;0;Premium
12893;GlamTouch Usta Long-lasting 15g;GlamTouch;Makijaż;Usta;0;90,18;36,07;15g;0,23;Active;1;Mid-Market
12894;Aura Beauty Oczy Rozświetlający 30ml;Aura Beauty;Makijaż;Oczy;1;133,29;26,66;30ml;0,23;Discontinued;0;Premium
12895;Veluria Krem na noc Przeciwzmarszczkowy 30ml;Veluria;Pielęgnacja twarzy;Kremy na noc;0;29,34;13,2;30ml;0,23;Active;0;Economy
12896;SoftTouch Płyny i żele Ochronny 40 szt.;SoftTouch;Higiena intymna;Płyny i żele;0;7,18;4,67;szt.;0,23;Active;0;Economy
12897;Aura Basic Podpaski Ochronny 40 szt.;Aura Basic;Higiena intymna;Podpaski;1;9,84;4,43;szt.;0,23;Active;0;Economy
12898;Aura Care Maski Odbudowujący 400ml;Aura Care;Włosy;Maski;1;48,12;16,84;400ml;0,23;Active;1;Mid-Market
12899;Veluria Żele do mycia Przeciwzmarszczkowy 150ml;Veluria;Pielęgnacja twarzy;Żele do mycia;0;130,96;58,93;150ml;0,23;Active;0;Premium
12900;PureBotanica Krem na dzień Z witaminą C 150ml;PureBotanica;Pielęgnacja twarzy;Kremy na dzień;0;52,58;23,66;150ml;0,23;Active;1;Economy
12901;PureBotanica Żele do mycia Nawilżający 150ml;PureBotanica;Pielęgnacja twarzy;Żele do mycia;0;47,52;21,38;150ml;0,23;Active;1;Economy
12902;Aura Basic Wkładki Ochronny 200ml;Aura Basic;Higiena intymna;Wkładki;1;12,97;5,84;200ml;0,23;Active;0;Economy
12903;DermaGlow Sera Matujący 30ml;DermaGlow;Pielęgnacja twarzy;Sera;0;75,85;34,13;30ml;0,23;Active;0;Mid-Market
12904;LumiSkin Żele do mycia Przeciwzmarszczkowy 50ml;LumiSkin;Pielęgnacja twarzy;Żele do mycia;0;69,32;31,19;50ml;0,23;Active;0;Mid-Market
12905;NoirElegance EDP Fresh 100ml;NoirElegance;Perfumy;EDP;0;319,56;111,85;100ml;0,23;Active;0;Premium
12906;Aura Basic Podpaski Super 40 szt.;Aura Basic;Higiena intymna;Podpaski;1;16,48;7,42;szt.;0,23;Active;0;Mid-Market
12907;Aura Care Sera Matujący 150ml;Aura Care;Pielęgnacja twarzy;Sera;1;74,64;18,66;150ml;0,23;Active;1;Mid-Market
12908;LumiSkin Sera Nawilżający 50ml;LumiSkin;Pielęgnacja twarzy;Sera;0;24,76;11,14;50ml;0,23;Active;0;Economy
12909;VigorHair Szampon Nawilżająca 400ml;VigorHair;Włosy;Szampony;0;40,95;22,52;400ml;0,23;Active;0;Mid-Market
12910;Aura Care Witaminy Magnez + B6 30 kaps.;Aura Care;Suplementy i Zdrowie;Witaminy;1;41,33;12,4;kaps.;0,08;Active;1;Economy
12911;SilkMane Stylizacja Nawilżająca 400ml;SilkMane;Włosy;Stylizacja;0;39,33;21,63;400ml;0,23;Active;0;Mid-Market
12912;DermaGlow Żele do mycia Nawilżający 50ml;DermaGlow;Pielęgnacja twarzy;Żele do mycia;0;41,67;18,75;50ml;0,23;Phase-Out;0;Economy
12913;SilkMane Stylizacja Przeciwłupieżowy 500ml;SilkMane;Włosy;Stylizacja;0;68,32;37,58;500ml;0,23;Active;1;Premium
12914;Herbix Maski Nawilżająca 500ml;Herbix;Włosy;Maski;0;28,05;15,43;500ml;0,23;Active;1;Economy
12915;Aura Beauty Usta Long-lasting 30ml;Aura Beauty;Makijaż;Usta;1;50,76;10,15;30ml;0,23;Active;0;Economy
12916;TinyJoy Pieluchy Rozmiar 4 40 szt.;TinyJoy;Dziecko;Pieluchy;0;77,25;57,94;szt.;0,23;Phase-Out;0;Premium
12917;NutriMax Odporność C 1000mg 30 kaps.;NutriMax;Suplementy i Zdrowie;Odporność;0;20,04;11,02;kaps.;0,08;Active;0;Economy
12918;LumiSkin Sera Matujący 30ml;LumiSkin;Pielęgnacja twarzy;Sera;0;22,77;10,25;30ml;0,23;Active;0;Economy
12919;Aura Care Żele do mycia Przeciwzmarszczkowy 50ml;Aura Care;Pielęgnacja twarzy;Żele do mycia;1;60,99;15,25;50ml;0,23;Active;1;Mid-Market
12920;Veluria Sera Matujący 50ml;Veluria;Pielęgnacja twarzy;Sera;0;102,77;46,25;50ml;0,23;Active;1;Premium
12921;VigorHair Maski Nawilżająca 250ml;VigorHair;Włosy;Maski;0;16,14;8,88;250ml;0,23;Discontinued;0;Economy
12922;Herbix Odżywki Odbudowujący 400ml;Herbix;Włosy;Odżywki;0;66,44;36,54;400ml;0,23;Active;1;Premium
12923;FreshGlow Wkładki Normal 20 szt.;FreshGlow;Higiena intymna;Wkładki;0;24,24;15,76;szt.;0,23;Active;0;Premium
12924;Aura Beauty Usta Rozświetlający 30ml;Aura Beauty;Makijaż;Usta;1;64,89;12,98;30ml;0,23;Phase-Out;0;Economy
12925;Aura Care Odżywki Odbudowujący 250ml;Aura Care;Włosy;Odżywki;1;28,47;9,96;250ml;0,23;Active;1;Economy
12926;ColorAura Usta Matujący 8ml;ColorAura;Makijaż;Usta;0;63,31;25,32;8ml;0,23;Phase-Out;1;Economy
12927;Aura Care Sera Przeciwzmarszczkowy 30ml;Aura Care;Pielęgnacja twarzy;Sera;1;43,75;10,94;30ml;0,23;Active;1;Economy
12928;Aura Beauty Usta Rozświetlający 30ml;Aura Beauty;Makijaż;Usta;1;106,45;21,29;30ml;0,23;Active;0;Mid-Market
12929;Aura Beauty Usta Wodoodporny 15g;Aura Beauty;Makijaż;Usta;1;21,47;4,29;15g;0,23;Active;0;Economy
12930;SilkMane Stylizacja Przeciwłupieżowy 250ml;SilkMane;Włosy;Stylizacja;0;57,1;31,41;250ml;0,23;Phase-Out;0;Premium
12931;GlamTouch Twarz Rozświetlający 30ml;GlamTouch;Makijaż;Twarz;0;114,55;45,82;30ml;0,23;Active;0;Premium
12932;DermaGlow Krem na noc Matujący 50ml;DermaGlow;Pielęgnacja twarzy;Kremy na noc;0;113,82;51,22;50ml;0,23;Active;0;Premium
12933;HealthSpark Witaminy D3 2000 j.m. 30 kaps.;HealthSpark;Suplementy i Zdrowie;Witaminy;0;38,79;21,33;kaps.;0,08;Active;0;Economy
12934;PureBotanica Żele do mycia Matujący 50ml;PureBotanica;Pielęgnacja twarzy;Żele do mycia;0;70,33;31,65;50ml;0,23;Active;1;Mid-Market
12935;Veluria Krem na dzień Przeciwzmarszczkowy 30ml;Veluria;Pielęgnacja twarzy;Kremy na dzień;0;100,11;45,05;30ml;0,23;Active;0;Premium
12936;GlamTouch Oczy Matujący 15g;GlamTouch;Makijaż;Oczy;0;33,23;13,29;15g;0,23;Active;0;Economy
12937;FreshGlow Podpaski Ochronny 200ml;FreshGlow;Higiena intymna;Podpaski;0;8,62;5,6;200ml;0,23;Active;0;Economy
12938;SoftTouch Wkładki Normal 200ml;SoftTouch;Higiena intymna;Wkładki;0;17,62;11,45;200ml;0,23;Active;0;Mid-Market
12939;Aura Beauty Usta Matujący 8ml;Aura Beauty;Makijaż;Usta;1;39,75;7,95;8ml;0,23;Active;0;Economy
12940;PureCare Podpaski Ochronny 40 szt.;PureCare;Higiena intymna;Podpaski;0;14,56;9,46;szt.;0,23;Active;1;Mid-Market
12941;BotanicaPro Maski Przeciwłupieżowy 400ml;BotanicaPro;Włosy;Maski;0;73,95;40,67;400ml;0,23;Active;0;Premium
12942;Aura Care Krem na noc Przeciwzmarszczkowy 30ml;Aura Care;Pielęgnacja twarzy;Kremy na noc;1;68,78;17,2;30ml;0,23;Discontinued;1;Mid-Market
12943;Veluria Żele do mycia Matujący 30ml;Veluria;Pielęgnacja twarzy;Żele do mycia;0;80,14;36,06;30ml;0,23;Active;0;Mid-Market
12944;VigorHair Odżywki Przeciwłupieżowy 250ml;VigorHair;Włosy;Odżywki;0;56,36;31,0;250ml;0,23;Phase-Out;1;Premium
12945;Aura Beauty Oczy Wodoodporny 8ml;Aura Beauty;Makijaż;Oczy;1;136,14;27,23;8ml;0,23;Active;0;Premium
12946;BabySoft Pieluchy Rozmiar 3 500ml;BabySoft;Dziecko;Pieluchy;0;49,41;37,06;500ml;0,23;Active;0;Mid-Market
12947;Herbix Stylizacja Do farbowanych 400ml;Herbix;Włosy;Stylizacja;0;63,64;35,0;400ml;0,23;Discontinued;1;Premium
12948;FreshGlow Płyny i żele Super 40 szt.;FreshGlow;Higiena intymna;Płyny i żele;0;9,72;6,32;szt.;0,23;Active;0;Economy
12949;FreshGlow Wkładki Normal 40 szt.;FreshGlow;Higiena intymna;Wkładki;0;14,55;9,46;szt.;0,23;Active;0;Mid-Market
12950;VigorHair Szampon Do farbowanych 400ml;VigorHair;Włosy;Szampony;0;15,09;8,3;400ml;0,23;Active;0;Economy
12951;Herbix Stylizacja Nawilżająca 400ml;Herbix;Włosy;Stylizacja;0;50,91;28,0;400ml;0,23;Active;1;Mid-Market
12952;PureCare Podpaski Normal 20 szt.;PureCare;Higiena intymna;Podpaski;0;9,98;6,49;szt.;0,23;Active;1;Economy
12953;SoftTouch Podpaski Super 200ml;SoftTouch;Higiena intymna;Podpaski;0;17,07;11,1;200ml;0,23;Active;0;Mid-Market
12954;DermaGlow Żele do mycia Przeciwzmarszczkowy 50ml;DermaGlow;Pielęgnacja twarzy;Żele do mycia;0;105,67;47,55;50ml;0,23;Active;0;Premium
12955;Herbix Maski Przeciwłupieżowy 250ml;Herbix;Włosy;Maski;0;30,61;16,84;250ml;0,23;Active;1;Economy
12956;Aura Kids Pieluchy Rozmiar 3 60 szt.;Aura Kids;Dziecko;Pieluchy;1;55,33;33,2;szt.;0,23;Active;0;Premium
12957;SilkMane Odżywki Nawilżająca 400ml;SilkMane;Włosy;Odżywki;0;53,86;29,62;400ml;0,23;Active;0;Mid-Market
12958;Aura Care Krem na noc Nawilżający 150ml;Aura Care;Pielęgnacja twarzy;Kremy na noc;1;57,94;14,48;150ml;0,23;Active;1;Mid-Market
12959;Aura Beauty Twarz Matujący 8ml;Aura Beauty;Makijaż;Twarz;1;60,07;12,01;8ml;0,23;Active;0;Economy
12960;Aura Care Szampon Do farbowanych 500ml;Aura Care;Włosy;Szampony;1;33,46;11,71;500ml;0,23;Active;1;Mid-Market
12961;PureBotanica Krem na dzień Matujący 50ml;PureBotanica;Pielęgnacja twarzy;Kremy na dzień;0;111,63;50,23;50ml;0,23;Active;1;Premium
12962;BotanicaPro Stylizacja Nawilżająca 500ml;BotanicaPro;Włosy;Stylizacja;0;78,52;43,19;500ml;0,23;Active;0;Premium
12963;SilkMane Stylizacja Do farbowanych 400ml;SilkMane;Włosy;Stylizacja;0;74,04;40,72;400ml;0,23;Active;0;Premium
12964;Aura Care Szampon Przeciwłupieżowy 250ml;Aura Care;Włosy;Szampony;1;53,67;18,78;250ml;0,23;Active;1;Mid-Market
12965;Aura Basic Wkładki Normal 40 szt.;Aura Basic;Higiena intymna;Wkładki;1;9,58;4,31;szt.;0,23;Active;0;Economy
12966;Aura Care Krem na noc Przeciwzmarszczkowy 150ml;Aura Care;Pielęgnacja twarzy;Kremy na noc;1;43,2;10,8;150ml;0,23;Active;1;Economy
12967;TinyJoy Chusteczki Rozmiar 3 500ml;TinyJoy;Dziecko;Chusteczki;0;63,66;47,74;500ml;0,23;Active;0;Premium
12968;Herbix Maski Nawilżająca 500ml;Herbix;Włosy;Maski;0;60,07;33,04;500ml;0,23;Discontinued;1;Premium
12969;Aura Care Szampon Odbudowujący 400ml;Aura Care;Włosy;Szampony;1;36,27;12,69;400ml;0,23;Active;1;Mid-Market
12970;Aura Care Szampon Nawilżająca 500ml;Aura Care;Włosy;Szampony;1;35,72;12,5;500ml;0,23;Phase-Out;1;Mid-Market
12971;Aura Care Żele do mycia Matujący 50ml;Aura Care;Pielęgnacja twarzy;Żele do mycia;1;105,03;26,26;50ml;0,23;Discontinued;1;Premium
12972;Aura Care Maski Przeciwłupieżowy 400ml;Aura Care;Włosy;Maski;1;36,27;12,69;400ml;0,23;Active;1;Mid-Market
12973;FreshGlow Płyny i żele Ochronny 20 szt.;FreshGlow;Higiena intymna;Płyny i żele;0;15,06;9,79;szt.;0,23;Active;0;Mid-Market
12974;FreshGlow Wkładki Ochronny 40 szt.;FreshGlow;Higiena intymna;Wkładki;0;16,71;10,86;szt.;0,23;Discontinued;0;Mid-Market
12975;SilkMane Stylizacja Do farbowanych 400ml;SilkMane;Włosy;Stylizacja;0;56,2;30,91;400ml;0,23;Active;0;Premium
12976;Aura Care Żele do mycia Nawilżający 30ml;Aura Care;Pielęgnacja twarzy;Żele do mycia;1;99,8;24,95;30ml;0,23;Active;1;Premium
12977;PureCare Płyny i żele Normal 20 szt.;PureCare;Higiena intymna;Płyny i żele;0;13,39;8,7;szt.;0,23;Active;1;Mid-Market
12978;ScentMaison EDT Fresh 100ml;ScentMaison;Perfumy;EDT;0;443,91;155,37;100ml;0,23;Active;1;Premium
12979;Aura Care Żele do mycia Matujący 30ml;Aura Care;Pielęgnacja twarzy;Żele do mycia;1;35,69;8,92;30ml;0,23;Active;1;Economy
12980;TinyJoy Kosmetyki Rozmiar 4 40 szt.;TinyJoy;Dziecko;Kosmetyki;0;68,29;51,22;szt.;0,23;Active;0;Premium
12981;Essentia Mgiełki Fresh 100ml;Essentia;Perfumy;Mgiełki;0;355,93;124,58;100ml;0,23;Active;0;Premium
12982;DermaGlow Krem na dzień Matujący 30ml;DermaGlow;Pielęgnacja twarzy;Kremy na dzień;0;95,84;43,13;30ml;0,23;Active;1;Premium
12983;FreshGlow Płyny i żele Super 40 szt.;FreshGlow;Higiena intymna;Płyny i żele;0;16,42;10,67;szt.;0,23;Active;0;Mid-Market
12984;SoftTouch Podpaski Kojący 40 szt.;SoftTouch;Higiena intymna;Podpaski;0;18,14;11,79;szt.;0,23;Active;0;Mid-Market
12985;SoftTouch Podpaski Kojący 20 szt.;SoftTouch;Higiena intymna;Podpaski;0;23,04;14,98;szt.;0,23;Active;0;Premium
12986;Herbix Odżywki Przeciwłupieżowy 250ml;Herbix;Włosy;Odżywki;0;62,8;34,54;250ml;0,23;Active;1;Premium
12987;ColorAura Oczy Long-lasting 15g;ColorAura;Makijaż;Oczy;0;111,57;44,63;15g;0,23;Active;0;Mid-Market
12988;VisagePro Oczy Long-lasting 30ml;VisagePro;Makijaż;Oczy;0;179,3;71,72;30ml;0,23;Active;0;Premium
12989;SilkMane Maski Odbudowujący 250ml;SilkMane;Włosy;Maski;0;61,11;33,61;250ml;0,23;Active;0;Premium
12990;VelvetLine Usta Matujący 30ml;VelvetLine;Makijaż;Usta;0;131,98;52,79;30ml;0,23;Discontinued;0;Premium
12991;BabySoft Kosmetyki Rozmiar 4 40 szt.;BabySoft;Dziecko;Kosmetyki;0;41,65;31,24;szt.;0,23;Active;0;Mid-Market
12992;PureCare Płyny i żele Normal 40 szt.;PureCare;Higiena intymna;Płyny i żele;0;13,37;8,69;szt.;0,23;Active;1;Mid-Market
12993;HealthSpark Witaminy C 1000mg 30 kaps.;HealthSpark;Suplementy i Zdrowie;Witaminy;0;89,38;49,16;kaps.;0,08;Active;0;Premium
12994;FreshGlow Wkładki Kojący 200ml;FreshGlow;Higiena intymna;Wkładki;0;21,61;14,05;200ml;0,23;Active;0;Premium
12995;Aura Care Witaminy Magnez + B6 60 kaps.;Aura Care;Suplementy i Zdrowie;Witaminy;1;82,94;24,88;kaps.;0,08;Discontinued;1;Premium
12996;Veluria Żele do mycia Przeciwzmarszczkowy 30ml;Veluria;Pielęgnacja twarzy;Żele do mycia;0;139,55;62,8;30ml;0,23;Active;0;Premium
12997;BotanicaPro Szampon Do farbowanych 500ml;BotanicaPro;Włosy;Szampony;0;36,47;20,06;500ml;0,23;Phase-Out;0;Mid-Market
12998;SilkMane Stylizacja Przeciwłupieżowy 500ml;SilkMane;Włosy;Stylizacja;0;34,97;19,23;500ml;0,23;Active;0;Mid-Market
12999;PureTots Chusteczki Sensitive 60 szt.;PureTots;Dziecko;Chusteczki;0;62,47;46,85;szt.;0,23;Active;0;Premium
13000;Aura Basic Podpaski Super 20 szt.;Aura Basic;Higiena intymna;Podpaski;1;8,31;3,74;szt.;0,23;Active;0;Economy
13001;Veluria Żele do mycia Nawilżający 50ml;Veluria;Pielęgnacja twarzy;Żele do mycia;0;20,9;9,4;50ml;0,23;Active;0;Economy
13002;SilkMane Szampon Przeciwłupieżowy 400ml;SilkMane;Włosy;Szampony;0;74,7;41,09;400ml;0,23;Active;0;Premium
13003;VelvetLine Oczy Rozświetlający 30ml;VelvetLine;Makijaż;Oczy;0;152,62;61,05;30ml;0,23;Active;1;Premium
13004;Aura Beauty Usta Long-lasting 15g;Aura Beauty;Makijaż;Usta;1;56,1;11,22;15g;0,23;Active;0;Economy
13005;Herbix Odżywki Przeciwłupieżowy 400ml;Herbix;Włosy;Odżywki;0;69,49;38,22;400ml;0,23;Active;1;Premium
13006;ScentMaison EDT Pour Femme 30ml;ScentMaison;Perfumy;EDT;0;347,35;121,57;30ml;0,23;Active;0;Premium
13007;Veluria Żele do mycia Przeciwzmarszczkowy 30ml;Veluria;Pielęgnacja twarzy;Żele do mycia;0;39,2;17,64;30ml;0,23;Phase-Out;0;Economy
13008;Aura Care Szampon Odbudowujący 400ml;Aura Care;Włosy;Szampony;1;41,61;14,56;400ml;0,23;Active;1;Mid-Market
13009;NoirElegance EDP Pour Homme 30ml;NoirElegance;Perfumy;EDP;0;341,32;119,46;30ml;0,23;Active;0;Premium
13010;PureBotanica Krem na noc Nawilżający 150ml;PureBotanica;Pielęgnacja twarzy;Kremy na noc;0;99,54;44,79;150ml;0,23;Phase-Out;1;Premium
13011;Aura Care Szampon Nawilżająca 400ml;Aura Care;Włosy;Szampony;1;51,83;18,14;400ml;0,23;Active;1;Mid-Market
13012;PureBotanica Krem na dzień Przeciwzmarszczkowy 150ml;PureBotanica;Pielęgnacja twarzy;Kremy na dzień;0;87,12;39,2;150ml;0,23;Active;1;Mid-Market
13013;VigorHair Szampon Nawilżająca 400ml;VigorHair;Włosy;Szampony;0;27,35;15,04;400ml;0,23;Active;0;Economy
13014;VitaCore Odporność Magnez + B6 60 kaps.;VitaCore;Suplementy i Zdrowie;Odporność;0;30,56;16,81;kaps.;0,08;Active;0;Economy
13015;Aura Care Krem na noc Przeciwzmarszczkowy 150ml;Aura Care;Pielęgnacja twarzy;Kremy na noc;1;69,14;17,29;150ml;0,23;Discontinued;1;Mid-Market
